text,label
"One Rationale for Voter ID Debunked, G.O.P. Has Another - The New York Times by Michael Wines",0
How Donald Trump Set Off a Civil War Within the Right-Wing Media - The New York Times by Robert Draper,0
American politics at its most uncivil | Opinion - Conservative by beforeitsnews.com,1
"Is This Heaven? No, It’s Cleveland - The New York Times by John Hyduk",0
"Michael Moore admits no women ever melted the ice caps, bombs American history by Brett T.",1
no title by Deplorable D (D's Nuts!),1
"Panicked Borrowers, and the Education Department’s Unsettling Silence - The New York Times by Ron Lieber",0
An English Soccer Club Turns Fantasy Sports Into Reality - The New York Times by Jack Williams,0
'Ayúdame': Captan fenómenos paranormales en la cámara de la muerte de una cárcel abandonada (Video) by RT en español,1
War With the Comanche by AR Staff,0
French Socialists Collapsing Just Weeks Before Election by Breitbart London,1
no title by Anonymous,1
DNC Interim Chair Donna Brazile On Clinton’s FBI News: She Has Already Been Cleared | RedFlag News by no author,1
"Is That Real Tuna in Your Sushi? Now, a Way to Track That Fish - The New York Times by Claire Martin",0
Einigung bei Regierungsbildung: Donald Trump leitet künftig alle Ministerien selbst by noreply@blogger.com (Der Postillon),1
FDA to withdraw 2 generic ADHD drugs after determining they have no therapeutic effects by Vicki Batts,0
Report: NY Gov. Andrew Cuomo Hires 2 Florida Fundraisers in Move Toward Presidential Bid - Breitbart by Katherine Rodriguez,1
Bernie Sanders Facing Pressure Over Supporters’ Actions in Nevada - The New York Times by Yamiche Alcindor,0
’King Arthur’ First Summer Bomb? $175M Film Tracking for $25M Debut by Daniel Nussbaum,1
Happening Now: Police Facing Off Against Protesters in North Dakota (Multimedia) by no author,1
Physicians on Ryan’s Obamacare 2.0: ‘Doomed for Failure’ - Breitbart by Dr. Susan Berry,1
Hillary and the Ghosts of Watergate by Charles Hugh Smith,1
"Howard Hodgkin, Whose Paintings Were Coded With Emotion, Dies at 84 - The New York Times by William Grimes",0
RAW: Shots fired as refugees escape burning deportation center in Istanbul by Truth Broadcast Network,1
"Donald Trump, Samsung, Chicago Cubs: Your Wednesday Evening Briefing - The New York Times by Karen Workman and Sandra Stevenson",0
Donald Trump Trademarks 2020 Campaign Slogan: ‘Keep America Great!’ by Charlie Spiering,1
"EU MIGRANT CRISIS: BREAKING: As Calais ""Jungle"" Burns, Refugees Try To Storm Their Way Back In!!!p.72 by OXI Luisport",1
Swedish Deputy PM Mocks Trump With All-Female Photo by Breitbart London,1
Project Veritas: Scott Foval Reveals Who Was Really Behind the Romney 47% Video by IWB,1
Zen and the Art of Managing Smartphone Photos - The New York Times by Brian X. Chen,0
One Wine Glass to Rule Them All - The New York Times by Eric Asimov,0
Leonard Cohen dies after hearing the Trumphole won by no author,1
Comment on Donald Trump delivers POWERFUL policy speech on First 100 Days In Office by Trump and the Power of Money | The Vineyard of the Saker by Trump and the Power of Money | The Vineyard of the Saker,0
"Brooklyn Man Charged With Killing Imam and Assistant Near Mosque - The New York Times by Rick Rojas, Liz Robbins, Noah Remnick and William K. Rashbaum",0
Tim Kaine: Clinton Email Announcement “Very Troubling” 11 Days Before Election by Brian Thomas,1
Half Of Russians Fear Syria Could Spark WW3 by Alex Ansary,1
"Distracted by Election 2016, No One Resisted the Deep State’s Patriot Act 2 by Waking Times",0
Soda Spill Causes American Airlines Flight to Be Diverted After Takeoff by Katherine Rodriguez,1
"Social Circles Collide on a Dance Floor. Then a Brawl Ends in Death. - The New York Times by Benjamin Mueller, Ashley Southall and Al Baker",0
One of the Most Undervalued Storable Survival Foods by Ryan Banister,0
"‘As Blacks, We Were Born as We Are’: Our Top 10 Comments - The New York Times by Lela Moore and Sona Patel",0
(((Smithsonian))) Refuses to Include Judge in Black Museum Because He has Normal People Opinions by Eric Striker,1
One Treaty Could Change the Fight to Stop the Dakota Access Pipeline by Yessenia Funes,0
The FBI's Clinton Investigation Is Wider Than Assumed by b,1
Theranos’s Fate Rests With a Founder Who Answers Only to Herself - The New York Times by Reed Abelson,0
UN vote calling for end to Cuban embargo adopted with US and Israel abstaining by no author,1
Hillary: “We Did Not Lose A Single Important Person In Libya” by no author,1
Ben Sasse Thinks Biden Would Have Won - The New York Times by Ana Marie Cox,1
Ann Patchett’s Guide for Bookstore Lovers - The New York Times by Ann Patchett,0
"Law-Abiding but Illegal, and Fearing the New Trump Rules - The New York Times by Jim Dwyer",0
Bernie Sanders Could Replace President Trump With Little-Known Loophole by no author,0
UC Berkeley to Offer Class on Fake Language from ’Game of Thrones’ by Jerome Hudson,1
Donald Trump to Announce Supreme Court Nominee Next Week by Charlie Spiering,0
Gamechanger: Russia successfully tests its first-ever hypersonic weapon by Ian Greenhalgh,0
Susie Breitbart Gives Rare Interview: Andrew Was ’Good Friend to So Many People Who Disagreed with Him’ - Breitbart by John Hayward,0
Canada and EU sign ‘thoroughly undemocratic’ CETA trade deal by Nadia Prupis,1
The Toronto Star Published An ‘Unauthorized Database’ Of Things That Will INFURIATE Trump | Addicting Info | The Knowledge You Crave by no author,0
"Duterte, Mosul, Calais Jungle: Your Thursday Briefing - The New York Times by Charles McDermid",0
Omar Abdel Rahman’s Death Stirs Memories of 1993 Attack - The New York Times by Sarah Maslin Nir and Nikita Stewart,0
For Sale: Condé Nast Treasures - The New York Times by Laura M. Holson,0
"Here, On The Other Side by Bill White",0
Are The Polls Rigged Against Trump? All Of These Wildly Divergent Surveys Cannot Possibly Be Correct by Michael Snyder,0
Iraqi Forces Take Eastern Mosul From Islamic State - The New York Times by Rick Gladstone,1
Electricity sector in Iran needs $25b investment by 2021: official by no author,1
Trump supporters brutally attack gay man in California by dylan20,1
Geller: MILO to Speak at AFDI #CancelSarsour Protest at CUNY - Breitbart by Pamela Geller,0
"Make Pakistan Free Afghan/Pashtun National Hero, Shabat Gula by Kadir A. Mohmand",1
"Newsweek Publishes Robert Reich Conspiracy Theory, Claims Berkeley Rioters Were Paid by Breitbart - Breitbart by Charlie Nash",1
"After ‘The Biggest Loser,’ Their Bodies Fought to Regain Weight - The New York Times by Gina Kolata",0
"American Nightmare: Tyranny Under the FBI, an American Reality (Part III) by Gordon Duff, Senior Editor",0
WORLD WAR 3 HAS ALREADY STARTED – WW3 urgent update 07/11/2016 by Pakalert,1
EU Officials Increasingly Fear a Marine Le Pen Upset in France by John J. Xenakis,0
Why FBI Director James Comey did the wrong thing ... again by no author,1
Schumer: Democrats Will Attempt to Filibuster Gorsuch by Ken Klukowski,1
"Mexico: 50,000 Haitians waiting to get into the U.S. | Opinion - Conservative by beforeitsnews.com",1
The Genocide of Indigenous Peoples in North America and Palestine-Israel - American Herald Tribune by Prof. Tony Hall,1
"On Same Day Massive Layoffs Begin, ESPNW Celebrates Black Power Icon and Fugitive Cop Killer - Breitbart by Warner Todd Huston",1
Never the Noodles Shall Meet: A Chinese Treaty Is Tested - The New York Times by Emily Feng,1
LGBT Writer: I Won’t Accept Gay Conservatives ‘Coming Out’ as Trump Supporters - Breitbart by Charlie Nash,1
Trump’s Shift on Russia Brings Geopolitical Whiplash - The New York Times by Peter Baker,0
Gaming’s Biggest Stage to Be Open to the Public for E3 2017 - Breitbart by Nate Church,1
Iran Accuses Thomson Reuters Charity Official of Sedition - The New York Times by Thomas Erdbrink,1
Feds Establish Support Program for Victims of Criminal Aliens by Bob Price,1
Venezuelan Opposition Calls for General Strike Against Gov't on October 28 by no author,1
Texas Boy Known as ‘Copeland Crush’ and His Father Are Mourned - The New York Times by David Montgomery and Christine Hauser,0
Trump to Host Passover Seder in Washington on Monday Night by Breitbart Jerusalem,1
"More beer, less vodka as Russians mull ongoing crisis by Gazeta.ru, Rustem Falyakhov",0
"J. Geils, Whose Band’s Catchy Pop Hits Colored the 1980s, Dies at 71 - The New York Times by Niraj Chokshi",0
#FireColbert Trends as CBS Host Feels Heat for ’Homophobic’ Trump Joke by Jerome Hudson,1
"Trump rape accuser skips press conference, citing threats by Ian Greenhalgh",0
"Ubisoft Reveals Sales Down for Quarter, Hipster-Sim ’Watch Dogs 2’ Launch ’Soft’ - Breitbart by Nate Church",1
Watch: Peter Schweizer Details How John Podesta May Have Violated Federal Law - Breitbart by Pam Key,1
Marveling at the Soaking Wet Rockettes of the Olympics - The New York Times by Gia Kourlas,0
Florida Gun Range Teaches 5-Year-Olds to Shoot by AWR Hawkins,1
Ranks of Political Prisoners Grow as Democracy Ebbs in Venezuela - The New York Times by Nicholas Casey and Ana Vanessa Herrero,0
Death Toll in Mistaken Bombing of Camp in Nigeria Climbs to 70 - The New York Times by Dionne Searcey,0
Another Day at a Monument to Democracy - The New York Times by Dan Barry,0
Agents Accuse Feds of Covering Up Record Border Detainee Numbers for 2016 Election by Henry Wolff,1
Oliver Stone: Trump-Russia Connection a ’Path That Leads Nowhere’ by Lucas Nolan,1
Trump’s Economic Vows May Be Harder to Hit After a Slow 2016 - The New York Times by Nelson D. Schwartz,0
"Russian Hackers Gained ‘Limited’ Access to R.N.C., Comey Says - The New York Times by David E. Sanger and Matt Flegenheimer",0
Trump's presidency and the future of US-Russia relations by no author,0
Justin Trudeau Criticized for Praising Fidel Castro as ‘Remarkable Leader’ - The New York Times by Liam Stack,1
Hillary’s Warped Notion of American Exceptionalism and Indispensability - Edward Lozansky by no author,0
A Sober Look at Everyday Life in Besieged Donetsk by Jafe Arnoldski (noreply@blogger.com),0
"Gennifer Flowers at Debate? Just Making a Point, Says Team Trump - The New York Times by Ashley Parker and Maggie Haberman",1
Anxiety grows among GOP congressional staffers by Wayne Madsen,1
FARC Rebels in Colombia Reach Cease-Fire Deal With Government - The New York Times by Nicholas Casey,0
5 Killed at BPM Festival in Mexico - The New York Times by Kirk Semple,1
"Boris Johnson Won’t Seek to Lead Britain, but Michael Gove Will - The New York Times by Steven Erlanger and Stephen Castle",0
"How does the Soviet past affect Russia's relations with the world? by RBTH, Nikolai Shevchenko",0
President François Hollande of France Won’t Seek Re-election - The New York Times by Adam Nossiter,0
Hate Speech as a Weapon: Reporters Are Charged for Covering Disturbances by Daily Bell Staff,1
Lionel Messi and Argentina Miss Again as Chile Wins Copa América - The New York Times by Andrew Keh,0
"Assad in Person: Confident, Friendly, No Regrets - The New York Times by Anne Barnard",0
Opioid Prescribing Gets Another Look as F.D.A. Revisits Mandatory Doctor Training - The New York Times by Barry Meier,0
John Pilger: The Truth Is... There Was No One To Vote For      : by informationclearinghouse.info,1
Mosquito Army Released in Zika Fight in Brazil & Colombia by BBC,1
Jonah Goldberg: Comey Wins Credibility Contest with Trump - Breitbart by Pam Key,1
The Republican Party Finally Set Free From The Grip Of The Bush Crime Family And Other Phonies by Geoffrey Grider,1
A Jewish Reporter Got to Ask Trump a Question. It Didn’t Go Well. - The New York Times by Laurie Goodstein,0
"Hillary “attack dog” David Brock plotting with Soros, Steyer, Sussman to “kick Trump’s ass” by Tyler Durden",0
Dem Strategist Jamal Simmons: Trump’s ’America First’ Is Really ’White America First’ - Breitbart by Pam Key,1
Trump Lines Up Establishment Republicans to Vouch for Rex Tillerson - The New York Times by Michael D. Shear,0
Installing a Torture Fan at CIA by Consortiumnews.com,0
Trump: ‘I’m a Nationalist and a Globalist’ - Breitbart by Penny Starr,1
Clint Eastwood Thanks America – TruthFeed by Amy Moreno,1
Watch: Stephen Colbert Mocks Rachel Maddow For Lengthy Trump Tax Tease - Breitbart by Breitbart TV,1
Devin Nunes: Trump and Transition Team Members Surveilled-Not In Connection to Russia - Breitbart by Michelle Moons,1
Planet nine might be pulling our solar system out of alignment by Anonymous Coward (UID 67372355),1
Washington D.C. Insider Says Obama Might Disclose UFO Truth Before January 2017 by Lance Schuttler,0
President Obama’s Interview With Samantha Bee Will Have You Rolling On The Floor Laughing (VIDEO) by April Hamlin,1
“The Second American Revolution Is Happening” – U.S. Intelligence Agencies Have Started A Counter Coup Against Clinton by Contributing Author,1
MacGuineas: U.S. Faces $14 Trillion Deficit in 10 Years as Interest Is ’Single Fastest-Growing Part of the Budget’ by Dan Riehl,1
Russia Freezes Coordination with U.S. in Syria Following American Airstrikes by Breitbart Jerusalem,0
"Romania Set for First Female, and First Muslim, Prime Minister - The New York Times by Kit Gillet",0
Police Seize $1 Million of Super Drug from Home by Ryan Saavedra,1
Why Flu Shots Are the Greatest Medical Fraud in History by noreply@blogger.com (Alexander Light),0
More Measles in Minnesota: 69 Cases Now Confirmed - Breitbart by Michael Patrick Leahy,0
Breitbart Exposed White House Visitor Logs as a Transparency Con - Breitbart by Joel B. Pollak,1
German Local Authorities Halt Pro-Erdogan Islamist Rallies by Breitbart London,1
Day Without Illegals Becomes a Political Dud - Breitbart by Neil Munro,0
Is D.N.C. Email Hacker a Person or a Russian Front? Experts Aren’t Sure - The New York Times by Charlie Savage and Nicole Perlroth,0
"Jackie Mason Rips Congress: No Time for Health Care and Tax Reform Votes, But Plenty of Time for Fundraisers - Breitbart by Daniel Nussbaum",1
Colbert Again in Character — as Himself — at the Conventions - The New York Times by James Poniewozik,0
Fake News from CNN: Legal Expert Says Schumer’s Attacks on Trump’s Pick to Head HHS ’Are Entirely About Politics’ by Michael Patrick Leahy,0
